0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257
DB00005,0.12730084,0.2787747,-0.21046567,-0.25745827,0.21164039,-0.46230677,-0.38000003,0.07729563,0.1845662,0.27596697,-0.081625685,0.45223433,0.0981973,-0.037117332,0.11943301,0.33280155,0.78395617,-0.23148184,0.008606612,-0.33562002,-0.05743688,-0.41260317,-0.39490503,-0.8450953,-0.28966838,-0.1905641,0.7904777,0.19139288,0.14171708,0.21866405,-0.5342255,0.2531938,0.22570315,0.095861316,0.8732873,-0.20795856,0.5243209,0.859615,-0.104244456,-0.23731898,-0.09616292,-0.20899875,-0.11314257,0.09257396,-0.38249487,0.9205105,0.04541939,0.1822202,-0.062349226,0.64961845,-0.027633274,0.02864116,0.13367455,0.041077778,-0.9288682,-0.093042314,-0.39552042,-0.04692741,-0.439489,0.21947703,0.23885034,0.23507176,0.15945135,-0.15933383,-0.53126675,-0.031077499,-0.28716752,-0.68779373,-0.6995035,-0.15117714,-0.03613658,-0.04512981,-0.061681587,0.03655048,0.124258034,-0.51593083,0.45140806,0.11564569,-0.24533059,-0.2434212,-0.103679635,-0.16183273,1.0180715,0.082095966,0.3786492,0.17298476,0.19178751,-0.30544686,0.037949845,-0.47545305,-0.037091423,-0.09736475,0.13360277,-0.122428596,0.20902695,0.102137305,0.27752885,0.61096144,-0.1934615,0.18134831,-0.519744,0.05619171,-0.8442854,0.20000869,0.024730477,0.20483302,-0.3160976,-0.20613879,0.937922,-0.5031951,0.10139013,-0.038904477,-0.56903595,-0.1762547,0.17963085,0.43407935,0.20770584,-0.1943989,0.22962867,0.4526097,-0.4071945,-0.19865161,-0.051138576,-0.22126856,-0.024337798,0.31703594,0.42172456,0.110058755,-1.2703987,0.048969083,-0.8008289,0.23606373,0.44242573,-0.12847464,-0.5444425,-0.11539109,-0.07928623,-0.1769724,-0.9488449,0.46602464,0.27287692,-0.5770539,-0.19241433,-0.018762086,-0.48214212,0.23619033,0.12552063,-0.16551112,0.5505397,-0.0012993396,-0.44345498,-0.27043548,-1.0841072,-0.033714946,-0.79747236,-0.14712955,0.7112329,-0.90272325,-0.43363324,-0.14554492,0.8215449,0.30518883,0.019814264,-0.043980524,0.09384249,-0.06315645,-0.14147668,-0.31540707,-0.20073217,-0.50017434,0.14702134,0.23152271,0.0078345295,0.09563844,-0.21619974,-0.68943495,0.09012433,0.30859837,-0.8586642,-0.08784242,-0.022099389,0.10095144,0.43206012,0.11696445,0.021328881,-0.24937096,0.2240055,0.74793786,-0.0384259,0.13083482,-0.028897764,-1.1152986,0.32798603,0.04628657,0.2757406,-0.1038146,0.8602206,0.314599,0.2836137,0.055135194,0.98860276,-0.66146475,-0.23898095,-0.641972,-0.3388164,-0.5560923,-0.81095165,0.16112158,0.39113492,0.7002157,0.113446295,0.061765898,0.26136774,-0.89175284,-0.14045475,-0.024086218,0.8458401,-0.30917892,-0.7656373,1.0422989,-0.2714123,0.019050872,-0.26936585,0.24907684,0.40626612,-0.27652097,-0.09130637,0.33882925,0.16080453,0.16282101,-0.58440393,-0.08964456,0.36613122,0.17479236,-0.52065825,0.27827924,-0.13624792,-1.0152484,-0.05986385,0.20834208,0.85200363,-0.71050686,-0.23351179,0.24991676,-0.10918499,0.4643562,0.47201434,0.17220771,-0.17833543,0.6422799,0.65681857,-0.031307463,0.01335412,-0.31328565,-0.15876952,-0.113146126,1.3105694
DB00006,0.28196442,0.12558058,-0.8794049,-0.14414366,-0.037345316,-0.49452013,-0.7690569,-0.07684804,0.018647643,0.36507908,-0.27707326,0.23500283,-0.14853726,-0.051473435,-0.05889252,0.14480282,-0.5127241,0.69947904,-0.35426056,0.12526707,-0.22635402,-0.31968787,-0.37924403,0.6492899,-0.123825066,0.052248504,-0.3348768,0.61285454,0.13277046,0.0269137,-0.07947194,-0.14397898,0.37777832,-0.3570789,-0.08706899,0.037616227,0.8493575,0.16316791,-1.1074356,0.16171603,-0.37443176,0.19696686,-0.06696285,0.11246162,0.08473029,0.3448245,0.01943981,0.25142553,-0.17409194,-0.30960208,0.09707009,-0.22186993,0.01617236,-0.0713828,0.02294636,-0.22468562,-0.9086694,-0.19865744,0.35291374,0.67731076,-0.004355981,0.04887202,0.20420964,-0.7051527,-0.11721391,0.22328484,-0.51275784,0.6633438,-0.99537075,-0.52871376,0.061195333,-0.009456594,-0.3826597,-0.037654325,0.11739503,0.6624618,0.0039852555,0.31165302,0.42430833,-0.2058246,-0.315737,-0.24740483,-0.93966866,0.10811877,-0.2154859,0.29719767,-0.28314722,0.08518567,0.859877,-0.69769394,0.10124152,-0.56800956,0.21906386,-0.3156748,0.26555437,-0.093684606,-0.09198103,0.31130004,-0.0785061,0.008926509,-0.20153606,-0.09342361,0.62742287,0.118530266,-0.055382114,0.1567429,0.105402336,-0.3258612,0.1870973,-0.093161136,-0.061129823,-0.1667745,-0.37050477,-0.22376907,0.22012866,1.0659218,0.100799315,0.29692048,0.38345942,-0.24761716,-0.79824394,0.10985151,-0.092443176,0.0074319853,-0.233716,0.03456287,-0.014618769,-0.20515871,0.8019287,0.0926676,0.4356171,0.277909,-0.19428991,-0.15976866,0.56960404,-0.046918854,0.28701603,-0.07298231,-0.4074732,0.8070028,0.24718373,-0.9403225,-0.23156767,-0.053833928,-0.4476708,0.18369171,0.3313753,-0.4434342,-0.29268062,-0.028983181,0.6161715,0.29533383,-0.47310922,0.039040383,-0.7906202,-0.23472415,0.0026834996,0.38035953,0.7442183,-0.098511524,-0.29988217,0.96724075,0.4142836,-0.09174913,-0.493353,-0.13013478,-0.37737063,0.103890605,0.06250615,0.04248054,0.45710093,-0.13608478,-0.13180551,0.12724796,-0.036914144,-0.017472291,0.3778866,0.21531205,0.5508733,0.11215459,-0.00038661325,0.18916456,0.1796748,0.06489088,0.1725909,-0.19172084,0.24031875,-0.15998533,-0.11977812,0.2023459,0.17587017,-0.56703484,0.69895494,-0.007777905,-0.2828098,0.8718887,-0.39070582,-0.23008505,0.785868,0.23560524,-0.16486815,-0.21100934,-0.21120676,-0.32726428,-0.044379257,-0.7220734,-0.33964896,0.38884205,0.10435467,-0.25957868,-0.013145696,0.02997075,0.20276171,-0.04888508,-0.5931196,-0.38521102,-0.8106303,0.2691717,-0.71356624,-0.3958154,-0.94810843,-0.098192506,0.4243807,-0.7555816,-0.06992082,-0.23390515,0.054834254,-0.66038454,0.0057416577,0.3023179,0.12587105,-0.05146347,0.3408741,-0.08183605,-0.30894545,-0.20330046,-0.16033691,1.0572467,0.10509897,-0.07930198,0.29812154,0.67933655,0.7602495,0.25533244,0.07030094,-0.7215962,-0.108081944,0.31446573,-0.043171555,1.1286558,0.057260253,-0.021515576,-0.12555012,0.21016032,0.00053894776,0.08813943,1.6537869
DB00007,0.0351118,0.09191696,-0.33277634,-0.22834256,0.007692431,-0.23521505,-0.085496604,0.1416795,0.12076395,0.3123492,-0.076381214,-0.38224292,0.009577138,0.00040832296,-0.014782486,-0.019438295,-0.3358587,0.22427334,-0.27060798,-0.56541157,-0.23352835,-0.4677474,0.0029944377,0.288015,-0.004565264,0.5816726,-0.015414679,-0.4622608,0.08714705,-0.040370803,-0.5558061,0.19658232,-0.07111459,-0.08384114,-0.15046616,0.16416287,-0.36418197,-0.641332,0.47929752,-0.25195408,-0.11611826,-0.14021555,0.1975765,-0.33467102,0.61868036,-0.06658672,-0.14290646,0.29341483,-0.13560496,0.61995417,-0.14194235,-0.17547092,0.17298904,0.2548393,0.31773427,0.009794257,-0.072361976,0.04785242,-0.18664691,-0.040080644,-0.17390852,-0.24138843,-0.04907547,-0.007857023,-0.3979592,0.027056236,-0.22367428,-0.31408545,0.40249327,-0.2678694,-0.2834331,-0.20932642,-0.31044576,0.1444582,0.11824852,0.18755293,-0.5170401,0.2497989,0.2363586,-0.2300759,-0.12935302,-0.085458085,-0.11732846,-0.16833125,0.32412174,-0.29716337,0.27614415,-0.09223838,-0.2696768,0.4651567,-0.0805362,0.2043926,-0.01437429,-0.016371567,0.1436008,-0.12864062,0.16173196,-0.280218,0.12183005,0.18855806,-0.16539365,-0.048055414,-0.014586124,0.3206857,0.21576293,0.31611577,0.29990792,0.042899903,0.28018698,0.26765147,0.10997043,-0.242785,-0.25485903,-0.123127505,0.05110601,0.15647805,0.31012008,-0.07470961,0.28022,0.053503286,0.2102529,-0.1697836,0.06794355,-0.09170817,-0.10528541,-0.18175992,0.010042874,0.116488144,0.24257053,0.062411364,-0.13757737,0.50508446,-0.021413166,-0.13430944,0.2776564,0.1357497,-0.0884798,-0.16898173,-0.5159905,-0.053396713,0.076713614,0.10995724,-0.09649799,-0.023335036,0.22959127,0.15048057,0.20424783,-0.19154343,-0.25166816,-0.022986086,-0.16088644,-0.024120945,0.07138155,-0.03765041,-0.16970803,0.08463459,-0.11692789,-0.17320935,-0.1627968,0.08163598,0.08462862,-0.53460866,0.093552835,-0.091409616,0.1674166,0.19035225,-0.03128143,-0.7478217,0.054819148,-0.43486363,0.16958843,-0.119225696,-0.0065794317,0.007395492,-0.037183464,0.09493007,0.16032338,0.23584779,0.5263464,0.16470873,-0.13769212,-0.072290875,0.12753527,0.09394327,-0.03707507,-0.17676884,0.17802419,0.16599056,0.032510992,0.25077397,0.20865276,0.6389007,-0.3442178,-0.06033965,0.22956866,0.3005236,0.34258738,-0.071804345,-0.34040192,-0.48191252,0.15518197,0.19567336,0.08585775,0.14863679,-0.13945282,-0.12769358,0.17875831,0.5071995,0.09667363,-0.100638054,-0.022287605,0.15321371,-0.073299035,0.60331583,-0.0029187046,-0.24999543,-0.10232405,-0.31934336,0.31530026,0.88481826,0.25318652,-0.15043868,0.043498736,-0.0055189547,-0.58077025,-0.13070881,0.054396514,-0.032166522,0.2798903,-0.28921172,-0.05745069,-0.038045004,0.38329062,-0.040672816,0.4726153,-0.27494064,0.16309144,0.15320124,-0.16331461,0.06252558,-0.07458891,-0.017106365,0.55658525,0.30040762,0.016826576,-0.03081645,0.015633903,-0.005059835,0.4197716,-0.59810007,0.4549664,-0.08556353,0.00043878262,0.06760919,0.15817991,-0.23515141,-0.12165874
DB00008,0.1916641,0.10603851,0.20132433,-0.25972423,0.2486381,-0.24264471,0.5551351,-0.12298499,0.37331894,0.030462395,0.3138339,0.045466498,0.25387403,-0.0065921806,0.2038299,0.3009466,0.25806993,-0.76745194,-0.12074201,0.0974193,-0.4113511,0.6411097,-0.33610672,0.12021705,-0.07038,0.41863918,0.5050791,0.36212742,0.31150755,0.07924499,-0.25744477,-0.08691254,0.08908934,-0.13115405,0.19507441,0.33502507,0.083550744,-0.57145005,0.09640797,0.36653292,0.02008467,-0.16316354,0.000387993,0.11425239,0.10214018,-0.23413447,-0.031973727,0.0063157096,-0.17106779,0.07639934,-0.038216814,0.16900387,-0.1442602,0.3226969,-0.48219925,-0.082727686,-0.5893225,0.016393976,-0.41861206,-0.8140451,-0.16213977,0.31533575,0.12730065,0.078899644,-0.36903986,-0.31927523,-0.44226426,0.22879785,-0.21922787,-0.12530558,-0.14855814,-0.27304187,-0.2757591,0.18644182,0.033963755,-0.35868946,0.5730645,0.3168466,0.25419638,-0.20159009,-0.20321748,-0.18457316,0.023619205,-0.09366003,0.2823224,0.08943802,0.062727034,0.09314096,-0.510818,-0.031201646,0.0111018075,-0.0006615318,0.090160616,-0.06927772,0.100969136,0.3154695,0.37744135,-0.65234977,0.13416177,0.03328851,-0.20023772,0.012628319,0.66450304,0.19936961,-0.13223672,-0.046492904,-0.1298954,-0.12555073,-0.10739728,0.15126014,0.16035391,0.1211007,-0.5024191,-0.084760614,0.18489142,-0.49524704,-0.45972866,0.012187461,0.017212842,0.16643801,0.06548369,-0.027538467,0.061422788,-0.26280183,-0.34235117,0.2258823,-0.2222495,-0.028376184,-0.09109575,0.2346908,-0.07907773,0.021412864,-0.25435284,0.03921041,0.07702756,-0.21462789,0.1600785,-0.062547676,-0.34793875,0.018323436,0.026731003,-0.65942717,-0.15714589,0.033771385,0.19393577,0.0343118,0.041234594,-0.31215963,-0.07756335,-0.039965376,0.14098935,0.014847036,-0.50094956,-0.03800612,0.079028204,-0.8474407,-0.22455582,0.058582734,0.56420726,-0.17374235,0.28025237,-0.15702152,-0.015020846,-0.37137672,0.6051618,0.4342297,-0.1366971,0.7926347,-0.3286455,0.5518165,0.1836911,-0.3089043,0.07964482,0.2741897,-0.23834673,0.16611598,0.20285778,0.08008028,-0.31732193,-0.0019921693,-0.04498589,0.14308237,0.01970276,-0.14317608,0.090227015,-0.27647838,0.20749842,0.70774674,-0.044173546,-0.038059566,0.35426882,-0.008026448,-0.48333138,0.02089231,0.72626984,-0.44465792,0.50204676,0.20257586,0.34391683,-0.2681271,0.45825505,-0.17318769,-0.29274985,0.28043997,0.10606923,0.15247925,-0.026100537,0.29782256,-0.03374653,-0.6621428,0.22357817,0.22773999,-0.036691926,0.4208259,0.19759347,-0.0025578684,0.7707864,0.0123029165,0.2536685,0.06878034,0.23538706,-0.06333033,-0.14807409,-0.7185888,-0.13743617,-0.5652407,0.09595627,0.20808291,-0.17483883,0.1807068,0.28891167,0.21252121,-0.07194586,-0.11985315,-0.33550417,-0.09268983,-0.18116651,-0.095534354,-0.052503712,0.39615992,0.5341033,0.21969095,-0.27008307,0.23218179,-0.23134057,0.24134073,0.014237815,0.23162536,0.07600512,-0.36359578,0.40025616,0.013232715,-0.19540432,-0.3590175,0.076718286,0.023509784,1.0427204
DB00009,0.5718615,0.2966347,-0.7181475,-0.42268842,-0.3344633,-0.46918833,-0.9007458,-0.18242337,0.13238648,0.42587388,0.12348358,0.44309404,-0.25379375,-0.06109722,0.01263982,0.36356384,-0.39789128,0.70184124,-0.09815659,0.040945232,0.08185409,-0.088082634,-0.2590153,0.6794527,0.11332192,-0.36264488,-0.4259955,0.839222,0.3650741,-0.22240682,-0.07027745,0.22881943,0.22344863,-0.07905953,-0.2485011,-0.20765416,0.5443688,0.25211954,-0.6922659,0.029759591,0.09220549,-0.2633929,-0.08487267,0.20255044,0.40576223,-0.018413454,-0.012217183,0.34547943,-0.32713017,-0.14638108,0.11738873,0.18459995,0.029443873,0.211196,-0.08270422,0.2711873,-0.52830607,0.13487068,0.37171486,0.5628663,-0.07010405,0.10156712,0.19989133,-0.6138945,-0.15855387,-0.18717028,-0.37084812,0.42778993,-0.851714,-0.11572385,-0.14769569,-0.4272828,-0.47312698,0.28318065,0.10399384,0.50821686,0.456014,0.38801542,0.09752975,-0.2794643,0.047958765,0.073013194,-0.8256377,-0.12455307,-0.10432913,0.03274028,0.17796291,0.14652272,0.6357402,-0.41106108,0.08331629,-0.4868206,0.10645697,-0.3476422,-0.08020781,0.06964429,-0.10735987,-0.13022636,-0.29292282,-0.09088115,0.02314302,-0.20269826,0.8948601,0.101283446,0.032789,-0.0071730213,-0.117826015,0.033364397,0.24044752,-0.21046507,-0.24253498,-0.17993072,-0.34066752,-0.07432208,0.18865171,0.92080384,-0.042649873,0.4432329,0.21281433,-0.1369848,-0.6261196,0.15154417,0.05412376,-0.2626658,-0.12620926,-0.06555566,0.09117744,-0.08118473,0.73714566,0.0917665,0.6166494,0.27514505,0.14673322,-0.12590428,0.21336819,-0.038143463,-0.2403763,-0.43829614,-0.02115091,0.30955723,0.29358634,-0.60235363,-0.16207387,-0.20532832,-0.5016576,0.03912127,0.22710595,-0.20812498,-0.2473163,-0.16100512,0.7001491,0.051100336,-0.5742204,-0.16839671,-0.82864475,-0.13175265,-0.45738998,0.7396747,0.5147266,-0.07971058,0.1678009,0.8353623,-0.09825257,-0.08938398,-0.52321863,0.17816044,-0.22205299,0.35465065,-0.06708697,0.10783499,0.17375417,-0.16398567,-0.114270315,0.21286282,-0.2289644,0.1503201,0.23304832,0.21050683,0.58451366,-0.55601203,0.05464897,-0.12461752,0.50881124,0.12585649,-0.117368445,-0.33314127,0.058591984,0.51998115,-0.11056158,0.087335095,0.21220599,-0.2353287,0.81920373,0.25602472,-0.08066483,0.8577338,0.13186213,-0.2275503,0.60028076,-0.3900179,-0.1285455,-0.23841245,0.07791722,-0.2925567,-0.50102174,-0.48141712,0.4817223,0.29517764,-0.093083896,-0.50766456,0.2523156,0.09503804,-0.05812882,0.22363673,-0.57945085,-0.24792606,-0.5151062,-0.056840017,-0.5757791,-0.58859336,-0.5791252,-0.29679772,0.1830324,-0.56263256,-0.18756899,-0.058906008,0.47110054,-0.48248622,0.16280018,0.15885063,0.04882454,-0.17850462,0.28008345,0.2902798,0.17928094,0.06690386,0.19946378,0.89537597,-0.27967274,-0.24094675,0.06716565,0.7525292,0.7224837,0.11322083,0.02988831,-0.61973804,0.19670115,0.6355569,0.1730579,0.9295148,0.23017262,0.040043205,0.18986116,0.02137978,0.016369779,-0.21228246,1.2925255
DB00012,0.5670393,0.23982742,0.011448701,-0.19980918,-0.16121131,-0.573022,0.15139945,-0.055375844,0.24046394,0.30520308,0.045963503,1.0032947,-0.18028809,-0.3071021,-0.16558655,0.9921761,0.32984227,0.064988054,0.15204649,-0.5136989,0.12682422,-0.0014397756,-0.41238,-0.9894975,0.10709761,-0.62655365,0.0093824705,0.25798824,-0.051581595,-0.36650878,-0.45113087,-0.4285832,-0.07864316,-0.7699051,-0.1842987,0.92849594,0.55147284,0.5112389,-0.096645996,0.26563314,-0.2656257,0.16667928,0.045277584,0.12731607,-0.09116407,0.7215363,0.18330802,0.40086928,0.15170316,-0.4792513,-0.08936538,-0.14304893,-0.43312138,0.2699475,-0.8346916,0.034499757,-0.05164619,0.048012994,-0.056789245,-0.67944556,0.44970572,0.17254597,-0.15604173,-1.2218765,0.19655737,0.1274702,-0.24966685,-0.34119266,0.19891725,-0.3132661,-0.5170405,0.15575014,0.04970399,0.13812381,0.81643456,1.1659992,0.5461034,0.028061686,0.05160475,-0.47029972,-0.04874782,-0.25187337,0.8449983,0.5597453,0.7292123,-0.45002085,-0.08814733,-0.38780546,-0.46543,0.20741372,-0.17546985,-0.16090721,0.05117657,-0.6642713,-0.13095409,-0.2629173,0.046923887,-0.026705215,0.016742013,0.26611674,-0.19378619,-0.34403554,-0.62902564,0.0980269,-0.5891801,0.65611124,-0.13893521,-0.18082444,0.46312255,-0.3633762,-0.08629334,0.13067849,-0.1461528,-0.46315393,0.2436531,-0.022341909,-0.85017973,-0.06705698,0.09587763,0.473585,-0.40869224,-0.1343497,0.00081289635,-0.33461136,-0.22989929,-0.12197622,-0.13854869,0.19512196,-0.40551215,0.43238002,-0.017985668,0.16268344,-0.02979229,0.27080575,-0.19724861,0.397081,0.33345243,-0.2062656,-0.8475796,0.1414136,0.015092065,-0.7882869,-0.26550353,-0.12669517,0.1810866,0.03964533,0.36029446,-0.37280366,-0.12676826,-0.5580561,-0.5981537,-0.18593031,-0.6187011,0.44732055,-0.04687266,-0.1170894,0.45712936,-0.10238641,-0.32772604,-0.010383715,0.6833944,-0.38656607,-0.09932369,-0.2552116,0.18886764,-0.13214621,-0.54086816,0.037818067,-0.06411065,0.017971113,0.31859523,-0.00049136876,0.17657274,0.36331624,-0.077326484,-0.35276645,0.87288535,0.29031357,-0.9002553,-0.035431646,0.09380953,0.10671839,0.3330778,-0.2971824,0.44447407,-0.26069102,-0.0060319174,0.7477029,-0.09164903,0.29350102,0.31588563,-0.9088279,0.8553072,0.22556598,0.5141112,-0.26495624,0.46160582,-0.072095364,0.05150906,0.65338683,0.6610211,-0.83400637,-0.177104,-0.32614046,-0.19176297,-0.3039101,-0.9764725,0.09317956,0.3120431,0.4827463,-0.40932506,0.049180776,0.16322456,-0.023761896,-0.8098565,-0.28644177,0.8604396,0.12824655,0.58732474,0.24256487,-0.03306102,0.0146786785,-0.79923403,-0.034444153,0.23702031,0.12198746,0.14586517,-0.06226248,0.056260083,-0.46420825,-0.843587,-0.36708248,-0.10020132,0.34592688,-0.2800832,-0.53203833,0.42616126,-0.30342942,0.0021025583,0.012744326,0.40724882,-0.5307888,-0.04338564,0.6215904,-0.4105143,0.6464776,0.48126444,0.4759974,-0.33168888,0.18031734,-0.33393812,-0.13601911,0.16778265,-0.16228773,-0.12465055,-0.5367866,1.768926
DB00013,0.5328762,0.33351973,-0.7101215,-0.18075678,-0.2032367,-0.24921979,-0.973782,-0.022057142,0.3305827,0.42086923,-0.116956264,0.14039238,-0.44374654,-0.22128236,0.01825907,-0.023495981,-0.5878328,0.7153402,0.16462901,-0.03230937,-0.24422225,0.30037892,-0.2230985,0.5215716,-0.024624387,-0.23415743,-0.15199183,0.7567112,0.22484931,-0.08228021,-0.1223959,0.48704135,0.39011547,-0.441753,-0.01960099,-0.011532938,0.68789923,0.17403522,-0.6819777,0.06391917,-0.13867106,-0.24827597,0.18805514,0.07915277,0.4068455,0.061831933,0.21773347,0.25038648,-0.4789644,0.11517922,-0.15565714,0.046693664,-0.033797327,0.09432086,-0.38331336,0.2887051,-0.6376288,0.05101302,0.1767226,0.576941,-0.042998742,-0.07423997,0.059196983,-0.7271551,-0.35971707,0.09368455,-0.20003901,0.5680346,-0.8135631,-0.2945109,-0.24772002,-0.56818664,-0.40068153,0.28004485,0.22544102,0.26477945,0.36346206,0.32347673,-0.04792014,-0.2718774,-0.19198519,-0.08908812,-0.7250611,0.061942294,-0.04888435,-0.31031373,-0.043391567,0.023348061,0.69221234,-0.5451129,-0.06366834,-0.5879218,0.15731575,-0.32478228,-0.025087517,0.07560554,0.0110632805,-0.23129265,-0.14524907,0.018766746,-0.10514424,-0.3948598,0.7677034,0.4383062,0.042747136,0.32928243,0.024850043,-0.25010225,0.5107099,-0.14914215,0.09962708,-0.17240119,-0.28917006,-0.18158105,0.11102368,1.0222377,-0.18163861,0.61835,0.13420601,-0.16944507,-0.7780387,0.34905738,0.0847629,0.021279903,-0.030347133,-0.11868566,0.028664336,0.19687907,0.5747244,-0.091310166,0.487968,0.23857133,-0.28286272,-0.17604353,0.50212944,0.026091259,-0.14163384,-0.10724061,-0.10158766,0.32375738,0.47228378,-0.41286364,-0.33642915,-0.054336205,-0.5350657,0.25611058,0.19865595,-0.35503823,0.15899745,-0.04435213,0.6480645,-0.08641346,-0.48897436,-0.24536796,-0.779604,0.09151849,-0.6467794,0.44646168,0.4199161,-0.09338409,-0.07605589,0.8014569,0.12060973,-0.26702085,-0.41864416,-0.10122247,-0.12762675,0.19282639,-0.0028890392,0.032018043,0.25354794,-0.057686057,0.18599117,0.1434528,-0.23483859,0.16066878,0.08757733,0.13212,0.63906825,-0.24581277,-0.124841034,0.12148984,0.3238556,0.26032487,-0.013460795,-0.32403928,0.0119476225,0.13933992,-0.40658867,0.27384695,0.25515231,-0.27723536,0.57459253,0.25831464,-0.18909717,0.76886255,-0.23811924,-0.040591713,0.61019707,-0.18387863,-0.008824751,-0.2247897,-0.16506046,-0.4094014,-0.2781229,-0.4543126,0.5318152,0.20759387,0.11411617,-0.5266686,0.3128386,0.17373045,-0.007163984,0.00984199,-0.538027,-0.28016868,-0.5271279,0.033682402,-0.5619222,-0.5769415,-0.35298344,-0.13915733,0.11586088,-0.5985306,-0.26469198,-0.21531828,0.15041195,-0.49940836,0.33460772,0.19915128,0.26012754,0.23960052,0.36604035,-0.22513391,0.26914102,-0.1732098,0.13669722,0.6182556,-0.06532001,-0.32603195,-0.08060977,0.88966495,0.6017591,0.210862,-0.2047652,-0.57567555,0.31744906,0.46572465,0.15007368,0.67732465,-0.11229888,0.053869683,0.14596994,0.2384533,-0.10650578,0.020273548,1.2601058
DB00014,0.10743172,0.053251572,-0.5815353,-0.35083252,0.1179424,-0.20234387,-0.1212617,-0.041195527,0.30306172,0.25406677,-0.21223104,-0.1745496,0.010039142,-0.07166939,-0.097142585,-0.25342798,-0.2525437,0.27663267,0.029522281,-0.41142324,-0.12675321,-0.6538291,-0.25048628,0.17971554,-0.115663595,0.7151447,0.08729933,-0.321264,0.19546413,-0.0933095,-0.37706235,0.15653288,0.18920258,-0.1549074,-0.12325474,0.24312015,-0.30349454,-0.5977026,0.47631347,-0.2837015,-0.2845458,-0.14322828,0.1888169,-0.3384543,0.64122283,-0.10872001,-0.18663774,0.2850038,-0.10228996,0.49970385,0.020670533,-0.0006867333,0.16733977,0.23667529,0.3510117,0.07022898,-0.15681067,-0.001971335,-0.14398432,0.05542176,-0.17316009,-0.072003715,-0.07786334,-0.068442985,-0.23478152,0.055240434,-0.20208289,-0.20964454,0.32050097,-0.16727026,-0.17656705,-0.2037841,-0.12590002,0.21928415,-0.19911876,0.25550845,-0.44759658,0.03195396,0.22929059,-0.008146768,-0.11918217,-0.03710824,-0.103226885,0.0031258843,0.4565053,-0.034088522,-0.1049045,-0.09231575,-0.34352025,0.36692494,0.06609708,0.25140315,0.14334452,-0.010097698,0.07984444,0.010149569,0.16334592,-0.33163503,-0.08244581,0.17705593,-0.0109906355,-0.15661553,-0.10843807,0.1440272,0.03573606,0.15988061,0.29226995,-0.023084706,0.35837868,0.31809154,-0.0797155,-0.18225361,-0.22354263,-0.098806255,0.20047753,0.1485622,0.346038,-0.045024663,0.1272444,0.05697308,0.17423078,0.05829117,0.08495,-0.23220323,-0.124875665,-0.0781704,0.01111936,0.039859865,-0.08874769,0.14116707,-0.100255325,0.18201715,0.008456665,-0.10960352,0.26074186,0.1282794,0.036085095,-0.37010026,-0.37094498,-0.16479468,0.23288931,0.0914691,-0.5444514,0.030285425,0.18292893,0.20521663,0.03676164,-0.16254918,-0.33936945,0.09056927,-0.24488676,-0.067571014,0.008016293,0.0399754,-0.0015873928,0.17784102,0.039417647,-0.22279498,-0.07131839,0.2431342,0.062086266,-0.68704206,0.24510461,-0.3102161,0.06763462,0.325416,0.06765098,-0.684542,0.00276787,-0.59030867,0.32175592,0.18983467,-0.02260714,0.20866524,-0.11524518,-0.2672737,0.20706865,0.22253512,0.4524125,-0.09482378,-0.21440783,0.11736799,0.25500593,0.20434004,-0.20690383,-0.09638807,0.22073358,0.03927383,-0.10431075,0.36051124,0.20805728,0.6831003,-0.37731412,-0.12237274,0.35320425,0.11131896,0.25743884,-0.043312848,-0.5353136,-0.22246559,0.020631993,0.38675663,0.026323639,-0.24836257,-0.29714373,0.033022262,0.06604125,0.58411735,0.082068644,-0.124583356,-0.059259642,0.2229949,0.044389766,0.4067415,0.10408666,0.028903505,-0.1642589,-0.35586482,0.2147113,0.7421031,0.35962912,0.018766392,-0.06402453,-0.0061329454,-0.4848551,-0.056669082,0.11086966,-0.07029393,0.17119053,-0.12477442,0.10910821,-0.043535203,0.2335615,-0.10111614,0.3196349,-0.12646207,-0.0340526,0.062085174,-0.17025073,0.24760318,-0.05532522,0.042744786,0.63966674,0.371939,0.011245425,-0.12091455,0.012384428,0.169104,0.46908686,-0.60745394,0.6084695,0.016224004,-0.19231188,0.10103395,0.07355402,-0.16207863,-0.0434017
